Question ID,Language,Date
65527454,python,2021-01-01
65527461,python,2021-01-01
65527465,java,2021-01-01
65527482,python,2021-01-01
65527484,ruby,2021-01-01
65527493,php,2021-01-01
65527500,javascript,2021-01-01
65527515,c#,2021-01-01
65527517,java,2021-01-01
65527522,java,2021-01-01
65527526,javascript,2021-01-01
65527545,javascript,2021-01-01
65527554,python,2021-01-01
65527556,javascript,2021-01-01
65527565,rust,2021-01-01
65527566,typescript,2021-01-01
65527572,kotlin,2021-01-01
65527575,python,2021-01-01
65527576,c,2021-01-01
65527582,python,2021-01-01
65527592,python,2021-01-01
65527594,c,2021-01-01
65527605,java,2021-01-01
65527613,r,2021-01-01
65527623,javascript,2021-01-01
65527624,php,2021-01-01
65527627,c++,2021-01-01
65527629,java,2021-01-01
65527631,javascript,2021-01-01
65527633,java,2021-01-01
65527634,c#,2021-01-01
65527637,javascript,2021-01-01
65527661,javascript,2021-01-01
65527663,javascript,2021-01-01
65527668,scala,2021-01-01
65527669,javascript,2021-01-01
65527689,javascript,2021-01-01
65527693,javascript,2021-01-01
65527695,java,2021-01-01
65527708,php,2021-01-01
65527710,java,2021-01-01
65527711,php,2021-01-01
65527715,r,2021-01-01
65527720,swift,2021-01-01
65527722,c#,2021-01-01
65527728,python,2021-01-01
65527730,c++,2021-01-01
65527744,python,2021-01-01
65527748,r,2021-01-01
65527749,python,2021-01-01
65527757,python,2021-01-01
65527763,c#,2021-01-01
65527767,python,2021-01-01
65527768,c++,2021-01-01
65527779,php,2021-01-01
65527790,php,2021-01-01
65527792,python,2021-01-01
65527794,javascript,2021-01-01
65527797,python,2021-01-01
65527800,rust,2021-01-01
65527802,c#,2021-01-01
65527809,javascript,2021-01-01
65527815,python,2021-01-01
65527818,python,2021-01-01
65527834,sql,2021-01-01
65527843,lua,2021-01-01
65527844,php,2021-01-01
65527860,c#,2021-01-01
65527861,c++,2021-01-01
65527862,javascript,2021-01-01
65527863,javascript,2021-01-01
65527866,python,2021-01-01
65527869,php,2021-01-01
65527873,python,2021-01-01
65527877,assembly,2021-01-01
65527883,python,2021-01-01
65527893,javascript,2021-01-01
65527894,python,2021-01-01
65527898,javascript,2021-01-01
65527899,sql,2021-01-01
65527921,rust,2021-01-01
65527926,r,2021-01-01
65527928,javascript,2021-01-01
65527938,python,2021-01-01
65527944,dart,2021-01-01
65527949,c#,2021-01-01
65527958,python,2021-01-01
65527963,javascript,2021-01-01
65527967,python,2021-01-01
65527970,r,2021-01-01
65527972,javascript,2021-01-01
65527984,python,2021-01-01
65527986,c#,2021-01-01
65527991,javascript,2021-01-01
65527998,python,2021-01-01
65527999,java,2021-01-01
65528011,javascript,2021-01-01
65528012,c++,2021-01-01
65528031,bash,2021-01-01
65528039,php,2021-01-01
65528040,java,2021-01-01
65528042,c#,2021-01-01
65528045,java,2021-01-01
65528046,kotlin,2021-01-01
65528048,r,2021-01-01
65528049,javascript,2021-01-01
65528051,javascript,2021-01-01
65528052,python,2021-01-01
65528056,c,2021-01-01
65528058,rust,2021-01-01
65528059,sql,2021-01-01
65528062,javascript,2021-01-01
65528069,python,2021-01-01
65528070,javascript,2021-01-01
65528072,python,2021-01-01
65528074,python,2021-01-01
65528099,python,2021-01-01
65528110,javascript,2021-01-01
65528114,javascript,2021-01-01
65528117,typescript,2021-01-01
65528125,java,2021-01-01
65528130,python,2021-01-01
65528132,php,2021-01-01
65528134,c++,2021-01-01
65528135,javascript,2021-01-01
65528140,python,2021-01-01
65528143,dart,2021-01-01
65528149,python,2021-01-01
65528152,c,2021-01-01
65528153,r,2021-01-01
65528158,r,2021-01-01
65528181,java,2021-01-01
65528184,typescript,2021-01-01
65528192,python,2021-01-01
65528197,python,2021-01-01
65528198,javascript,2021-01-01
65528200,javascript,2021-01-01
65528210,javascript,2021-01-01
65528219,java,2021-01-01
65528221,python,2021-01-01
65528222,java,2021-01-01
65528235,python,2021-01-01
65528237,c#,2021-01-01
65528254,scala,2021-01-01
65528271,java,2021-01-01
65528275,typescript,2021-01-01
65528277,c++,2021-01-01
65528281,python,2021-01-01
65528283,javascript,2021-01-01
65528286,r,2021-01-01
65528298,javascript,2021-01-01
65528300,python,2021-01-01
65528302,swift,2021-01-01
65528318,php,2021-01-01
65528322,javascript,2021-01-01
65528327,swift,2021-01-01
65528333,javascript,2021-01-01
65528348,python,2021-01-01
65528367,javascript,2021-01-01
65528372,java,2021-01-01
65528374,python,2021-01-01
65528380,c++,2021-01-01
65528382,php,2021-01-01
65528394,c,2021-01-01
65528395,python,2021-01-01
65528396,swift,2021-01-01
65528407,python,2021-01-01
65528413,java,2021-01-01
65528423,c#,2021-01-01
65528426,python,2021-01-01
65528442,php,2021-01-01
65528445,c++,2021-01-01
65528447,php,2021-01-01
65528453,typescript,2021-01-01
65528456,c#,2021-01-01
65528457,javascript,2021-01-01
65528466,python,2021-01-01
65528475,c++,2021-01-01
65528479,javascript,2021-01-01
65528486,sql,2021-01-01
65528491,python,2021-01-01
65528492,javascript,2021-01-01
65528494,python,2021-01-01
65528512,python,2021-01-01
65528516,python,2021-01-01
65528530,c#,2021-01-01
65528553,java,2021-01-01
65528554,java,2021-01-01
65528557,java,2021-01-01
65528567,javascript,2021-01-01
65528568,python,2021-01-01
65528592,sql,2021-01-01
65528599,javascript,2021-01-01
65528603,python,2021-01-01
65528610,c++,2021-01-01
65528615,r,2021-01-01
65528620,javascript,2021-01-01
65528629,javascript,2021-01-01
65528634,sql,2021-01-01
65528636,python,2021-01-01
65528638,javascript,2021-01-01
65528643,python,2021-01-01
65528653,java,2021-01-01
65528656,javascript,2021-01-01
65528657,python,2021-01-01
65528669,swift,2021-01-01
65528675,python,2021-01-01
65528680,javascript,2021-01-01
65528695,python,2021-01-01
65528706,dart,2021-01-01
65528708,java,2021-01-01
65528713,python,2021-01-01
65528719,python,2021-01-01
65528725,javascript,2021-01-01
65528727,javascript,2021-01-01
65528728,python,2021-01-01
65528729,go,2021-01-01
65528731,java,2021-01-01
65528735,javascript,2021-01-01
65528737,javascript,2021-01-01
65528744,c++,2021-01-01
65528746,python,2021-01-01
65528747,python,2021-01-01
65528751,python,2021-01-01
65528759,javascript,2021-01-01
65528760,php,2021-01-01
65528763,python,2021-01-01
65528764,javascript,2021-01-01
65528766,javascript,2021-01-01
65528771,swift,2021-01-01
65528789,java,2021-01-01
65528792,c++,2021-01-01
65528797,php,2021-01-01
65528799,php,2021-01-01
65528800,java,2021-01-01
65528802,c++,2021-01-01
65528864,c++,2021-01-01
65528868,php,2021-01-01
65528872,java,2021-01-01
65528876,r,2021-01-01
65528877,rust,2021-01-01
65528907,javascript,2021-01-01
65528925,c++,2021-01-01
65528933,assembly,2021-01-01
65528934,kotlin,2021-01-01
65528943,c++,2021-01-01
65528944,r,2021-01-01
65528948,javascript,2021-01-01
65528952,python,2021-01-01
65528953,javascript,2021-01-01
65528969,c++,2021-01-01
65528975,c++,2021-01-01
65528983,python,2021-01-01
65528990,python,2021-01-01
65528993,php,2021-01-01
65529000,python,2021-01-01
65529001,javascript,2021-01-01
65529019,c#,2021-01-01
65529022,javascript,2021-01-01
65529028,java,2021-01-01
65529038,r,2021-01-01
65529043,python,2021-01-01
65529044,javascript,2021-01-01
65529052,python,2021-01-01
65529067,python,2021-01-01
65529070,python,2021-01-01
65529075,python,2021-01-01
65529087,javascript,2021-01-01
65529089,javascript,2021-01-01
65529090,r,2021-01-01
65529095,kotlin,2021-01-01
65529097,javascript,2021-01-01
65529098,typescript,2021-01-01
65529099,c++,2021-01-01
65529103,javascript,2021-01-01
65529108,r,2021-01-01
65529117,sql,2021-01-01
65529119,python,2021-01-01
65529123,php,2021-01-01
65529152,c++,2021-01-01
65529155,ruby,2021-01-01
65529156,python,2021-01-01
65529158,c,2021-01-01
65529163,javascript,2021-01-01
65529165,javascript,2021-01-01
65529166,typescript,2021-01-01
65529188,javascript,2021-01-01
65529190,javascript,2021-01-01
65529193,javascript,2021-01-01
65529210,python,2021-01-01
65529211,php,2021-01-01
65529212,javascript,2021-01-01
65529213,haskell,2021-01-01
65529226,php,2021-01-01
65529228,c,2021-01-01
65529232,c#,2021-01-01
65529236,python,2021-01-01
65529237,java,2021-01-01
65529246,php,2021-01-01
65529249,python,2021-01-01
65529260,javascript,2021-01-01
65529262,javascript,2021-01-01
65529267,javascript,2021-01-01
65529269,java,2021-01-01
65529274,javascript,2021-01-01
65529276,python,2021-01-01
65529291,c++,2021-01-01
65529299,python,2021-01-01
65529303,javascript,2021-01-01
65529313,java,2021-01-01
65529317,sql,2021-01-01
65529323,python,2021-01-01
65529324,javascript,2021-01-01
65529326,c,2021-01-01
65529349,python,2021-01-01
65529354,php,2021-01-01
65529367,python,2021-01-01
65529377,python,2021-01-01
65529383,c,2021-01-01
65529397,c++,2021-01-01
65529408,php,2021-01-01
65529414,c#,2021-01-01
65529418,javascript,2021-01-01
65529419,python,2021-01-01
65529421,python,2021-01-01
65529434,rust,2021-01-01
65529446,python,2021-01-01
65529447,swift,2021-01-01
65529449,c#,2021-01-01
65529456,python,2021-01-01
65529465,c,2021-01-01
65529468,c#,2021-01-01
65529496,javascript,2021-01-01
65529498,c#,2021-01-01
65529508,python,2021-01-01
65529509,c#,2021-01-01
65529511,haskell,2021-01-01
65529523,python,2021-01-01
65529525,python,2021-01-01
65529529,bash,2021-01-01
65529540,python,2021-01-01
65529545,python,2021-01-01
65529546,java,2021-01-01
65529548,kotlin,2021-01-01
65529549,c#,2021-01-01
65529550,haskell,2021-01-01
65529551,javascript,2021-01-01
65529560,python,2021-01-01
65529564,c#,2021-01-01
65529565,c++,2021-01-01
65529566,c#,2021-01-01
65529572,c#,2021-01-01
65529574,c#,2021-01-01
65529576,python,2021-01-01
65529577,c++,2021-01-01
65529585,javascript,2021-01-01
65529602,r,2021-01-01
65529609,python,2021-01-01
65529617,javascript,2021-01-01
65529620,python,2021-01-01
65529624,c++,2021-01-01
65529644,javascript,2021-01-01
65529661,php,2021-01-01
65529673,php,2021-01-01
65529684,php,2021-01-01
65529686,python,2021-01-01
65529693,java,2021-01-01
65529701,bash,2021-01-01
65529702,java,2021-01-01
65529703,python,2021-01-01
65529722,javascript,2021-01-01
65529723,python,2021-01-01
65529725,python,2021-01-01
65529744,c,2021-01-01
65529746,python,2021-01-01
65529762,sql,2021-01-01
65529764,php,2021-01-01
65529768,go,2021-01-01
65529770,python,2021-01-01
65529781,javascript,2021-01-01
65529782,python,2021-01-01
65529788,python,2021-01-01
65529791,javascript,2021-01-01
65529792,java,2021-01-01
65529794,javascript,2021-01-01
65529801,c#,2021-01-01
65529808,python,2021-01-01
65529813,c#,2021-01-01
65529827,kotlin,2021-01-01
65529835,php,2021-01-01
65529853,python,2021-01-01
65529872,python,2021-01-01
65529881,python,2021-01-01
65529883,python,2021-01-01
65529891,java,2021-01-01
65529894,javascript,2021-01-01
65529897,python,2021-01-01
65529898,javascript,2021-01-01
65529901,c#,2021-01-01
65529904,javascript,2021-01-01
65529905,javascript,2021-01-01
65529908,c#,2021-01-01
65529910,python,2021-01-01
65529912,javascript,2021-01-01
65529914,java,2021-01-01
65529925,javascript,2021-01-01
65529935,python,2021-01-01
65529939,java,2021-01-01
65529947,java,2021-01-01
65529953,javascript,2021-01-01
65529955,dart,2021-01-01
65529956,javascript,2021-01-01
65529965,javascript,2021-01-01
65529968,javascript,2021-01-01
65529971,python,2021-01-01
65529980,python,2021-01-01
65529983,rust,2021-01-01
65529991,python,2021-01-01
65530016,assembly,2021-01-01
65530020,python,2021-01-01
65530022,java,2021-01-01
65530024,javascript,2021-01-01
65530026,python,2021-01-01
65530028,swift,2021-01-01
65530031,c,2021-01-01
65530034,c,2021-01-01
65530035,javascript,2021-01-01
65530036,python,2021-01-01
65530045,python,2021-01-01
65530047,python,2021-01-01
65530050,php,2021-01-01
65530054,python,2021-01-01
65530061,c++,2021-01-01
65530077,python,2021-01-01
65530082,rust,2021-01-01
65530092,javascript,2021-01-01
65530096,python,2021-01-01
65530097,assembly,2021-01-01
65530098,javascript,2021-01-01
65530101,sql,2021-01-01
65530114,dart,2021-01-01
65530127,java,2021-01-01
65530128,php,2021-01-01
65530141,php,2021-01-01
65530145,python,2021-01-01
65530153,python,2021-01-01
65530179,python,2021-01-01
65530196,c#,2021-01-01
65530198,c++,2021-01-01
65530199,javascript,2021-01-01
65530203,javascript,2021-01-01
65530209,python,2021-01-01
65530213,java,2021-01-01
65530214,python,2021-01-01
65530222,python,2021-01-01
65530226,c#,2021-01-01
65530231,java,2021-01-01
65530233,python,2021-01-01
65530244,assembly,2021-01-01
65530249,c#,2021-01-01
65530251,python,2021-01-01
65530253,python,2021-01-01
65530257,r,2021-01-01
65530260,python,2021-01-01
65530261,python,2021-01-01
65530269,python,2021-01-01
65530275,c,2021-01-01
65530276,python,2021-01-01
65530291,c#,2021-01-01
65530294,javascript,2021-01-01
65530299,r,2021-01-01
65530310,python,2021-01-01
65530318,javascript,2021-01-01
65530329,python,2021-01-01
65530339,c#,2021-01-01
65530343,php,2021-01-01
65530344,sql,2021-01-01
65530378,java,2021-01-01
65530383,python,2021-01-01
65530388,c++,2021-01-01
65530390,java,2021-01-01
65530397,c++,2021-01-01
65530415,php,2021-01-01
65530416,java,2021-01-01
65530429,swift,2021-01-01
65530434,c#,2021-01-01
65530441,php,2021-01-01
65530456,c#,2021-01-01
65530457,python,2021-01-01
65530459,javascript,2021-01-01
65530460,c++,2021-01-01
65530470,java,2021-01-01
65530475,python,2021-01-01
65530476,c++,2021-01-01
65530487,python,2021-01-01
65530492,r,2021-01-01
65530494,c,2021-01-01
65530500,kotlin,2021-01-01
65530507,javascript,2021-01-01
65530510,python,2021-01-01
65530527,c,2021-01-01
65530535,python,2021-01-01
65530543,matlab,2021-01-01
65530544,java,2021-01-01
65530550,javascript,2021-01-01
65530554,python,2021-01-01
65530555,java,2021-01-01
65530567,c#,2021-01-01
65530569,haskell,2021-01-01
65530570,javascript,2021-01-01
65530575,typescript,2021-01-01
65530581,c#,2021-01-01
65530584,javascript,2021-01-01
65530585,c#,2021-01-01
65530597,python,2021-01-01
65530611,javascript,2021-01-01
65530622,javascript,2021-01-01
65530626,python,2021-01-01
65530629,javascript,2021-01-01
65530639,c,2021-01-01
65530645,python,2021-01-01
65530654,php,2021-01-01
65530656,java,2021-01-01
65530675,javascript,2021-01-01
65530677,python,2021-01-01
65530685,python,2021-01-01
65530686,c++,2021-01-01
65530712,javascript,2021-01-01
65530717,python,2021-01-01
65530726,bash,2021-01-01
65530740,javascript,2021-01-01
65530743,c#,2021-01-01
65530751,r,2021-01-01
65530755,python,2021-01-01
65530763,r,2021-01-01
65530766,python,2021-01-01
65530768,python,2021-01-01
65530772,java,2021-01-01
65530778,c#,2021-01-01
65530779,python,2021-01-01
65530786,javascript,2021-01-01
65530788,rust,2021-01-01
65530794,javascript,2021-01-01
65530800,javascript,2021-01-01
65530808,python,2021-01-01
65530814,javascript,2021-01-01
65530817,python,2021-01-01
65530819,bash,2021-01-01
65530821,javascript,2021-01-01
65530822,python,2021-01-01
65530823,php,2021-01-01
65530833,kotlin,2021-01-01
65530839,c,2021-01-01
65530842,sql,2021-01-01
65530847,python,2021-01-01
65530851,javascript,2021-01-01
65530852,javascript,2021-01-01
65530862,javascript,2021-01-01
65530864,javascript,2021-01-01
65530874,dart,2021-01-01
65530879,python,2021-01-01
65530885,c++,2021-01-01
65530888,rust,2021-01-01
65530893,javascript,2021-01-01
65530908,sql,2021-01-01
65530921,sql,2021-01-01
65530924,swift,2021-01-01
65530935,javascript,2021-01-01
65530937,javascript,2021-01-01
65530941,javascript,2021-01-01
65530942,go,2021-01-01
65530947,javascript,2021-01-01
65530951,python,2021-01-01
65530953,c#,2021-01-01
65530957,c++,2021-01-01
65530967,python,2021-01-01
65530982,python,2021-01-01
65530983,javascript,2021-01-01
65530986,python,2021-01-01
65530989,java,2021-01-01
65530994,java,2021-01-01
65531028,javascript,2021-01-01
65531036,python,2021-01-01
65531047,typescript,2021-01-01
65531051,javascript,2021-01-01
65531057,python,2021-01-01
65531065,python,2021-01-01
65531066,python,2021-01-01
65531067,python,2021-01-01
65531082,c#,2021-01-01
65531092,r,2021-01-01
65531093,swift,2021-01-01
65531096,javascript,2021-01-01
65531099,c#,2021-01-01
65531101,python,2021-01-01
65531111,javascript,2021-01-01
65531115,python,2021-01-01
65531125,r,2021-01-01
65531127,python,2021-01-01
65531130,c++,2021-01-01
65531140,c#,2021-01-01
65531148,javascript,2021-01-01
65531150,python,2021-01-01
65531151,java,2021-01-01
65531152,java,2021-01-01
65531158,java,2021-01-01
65531160,python,2021-01-01
65531163,r,2021-01-01
65531165,python,2021-01-01
65531168,go,2021-01-01
65531169,c,2021-01-01
65531172,objective-c,2021-01-01
65531177,c,2021-01-01
65531179,python,2021-01-01
65531184,python,2021-01-01
65531208,java,2021-01-01
65531211,java,2021-01-01
65531214,python,2021-01-01
65531218,python,2021-01-01
65531220,r,2021-01-01
65531239,rust,2021-01-01
65531241,python,2021-01-01
65531243,python,2021-01-01
65531244,python,2021-01-01
65531248,javascript,2021-01-01
65531255,python,2021-01-01
65531256,python,2021-01-01
65531257,javascript,2021-01-01
65531277,python,2021-01-01
65531280,c,2021-01-01
65531290,java,2021-01-01
65531301,c#,2021-01-01
65531302,javascript,2021-01-01
65531308,c,2021-01-01
65531316,kotlin,2021-01-01
65531326,javascript,2021-01-01
65531336,c,2021-01-01
65531337,java,2021-01-01
65531346,bash,2021-01-01
65531348,javascript,2021-01-01
65531352,javascript,2021-01-01
65531354,c#,2021-01-01
65531355,typescript,2021-01-01
65531357,python,2021-01-01
65531364,php,2021-01-01
65531380,python,2021-01-01
65531385,php,2021-01-01
65531387,python,2021-01-01
65531396,c,2021-01-01
65531400,r,2021-01-01
65531411,php,2021-01-01
65531418,javascript,2021-01-01
65531420,swift,2021-01-01
65531424,javascript,2021-01-01
65531429,go,2021-01-01
65531435,python,2021-01-01
65531436,python,2021-01-01
65531491,python,2021-01-01
65531494,java,2021-01-01
65531498,javascript,2021-01-01
65531512,c,2021-01-01
65531523,python,2021-01-01
65531531,javascript,2021-01-01
65531532,c++,2021-01-01
65531537,python,2021-01-01
65531540,swift,2021-01-01
65531556,c,2021-01-01
65531558,python,2021-01-01
65531559,javascript,2021-01-01
65531560,swift,2021-01-01
65531563,javascript,2021-01-01
65531567,python,2021-01-01
65531569,python,2021-01-01
65531581,python,2021-01-01
65531587,python,2021-01-01
65531588,c#,2021-01-01
65531592,python,2021-01-01
65531598,python,2021-01-01
65531599,r,2021-01-01
65531605,python,2021-01-01
65531614,javascript,2021-01-01
65531632,lua,2021-01-01
65531634,c#,2021-01-01
65531636,javascript,2021-01-01
65531646,python,2021-01-01
65531656,c,2021-01-01
65531661,r,2021-01-01
65531669,python,2021-01-01
65531673,python,2021-01-01
65531680,c,2021-01-01
65531681,r,2021-01-01
65531684,javascript,2021-01-01
65531687,python,2021-01-01
65531698,haskell,2021-01-01
65531706,c++,2021-01-01
65531711,python,2021-01-01
65531713,javascript,2021-01-01
65531716,typescript,2021-01-01
65531722,sql,2021-01-01
65531724,python,2021-01-01
65531725,java,2021-01-01
65531735,javascript,2021-01-01
65531747,java,2021-01-01
65531751,python,2021-01-01
65531767,javascript,2021-01-01
65531775,javascript,2021-01-01
65531787,python,2021-01-01
65531796,c#,2021-01-01
65531797,sql,2021-01-01
65531798,c++,2021-01-01
65531802,c++,2021-01-01
65531809,c#,2021-01-01
65531810,python,2021-01-01
65531814,python,2021-01-01
65531817,python,2021-01-01
65531829,php,2021-01-01
65531836,python,2021-01-01
65531842,python,2021-01-01
65531845,php,2021-01-01
65531864,javascript,2021-01-01
65531867,javascript,2021-01-01
65531868,javascript,2021-01-01
65531877,python,2021-01-01
65531890,swift,2021-01-01
65531900,python,2021-01-01
65531902,javascript,2021-01-01
65531911,c++,2021-01-01
65531913,python,2021-01-01
65531918,go,2021-01-01
65531922,php,2021-01-01
65531930,javascript,2021-01-01
65531932,c++,2021-01-01
65531936,php,2021-01-01
65531941,python,2021-01-01
65531945,r,2021-01-01
65531946,javascript,2021-01-01
65531949,javascript,2021-01-01
65531955,python,2021-01-01
65531970,c++,2021-01-01
65531972,scala,2021-01-01
65531977,python,2021-01-01
65531979,php,2021-01-01
65531982,javascript,2021-01-01
65531988,javascript,2021-01-01
65531998,javascript,2021-01-01
65532002,python,2021-01-01
65532007,typescript,2021-01-01
65532011,java,2021-01-01
65532015,python,2021-01-01
65532020,php,2021-01-01
65532022,python,2021-01-01
65532030,c#,2021-01-01
65532031,python,2021-01-01
65532033,javascript,2021-01-01
65532041,java,2021-01-01
65532046,c++,2021-01-01
65532058,javascript,2021-01-01
65532069,python,2021-01-01
65532070,python,2021-01-01
65532073,php,2021-01-01
65532078,java,2021-01-01
65532082,python,2021-01-01
65532092,bash,2021-01-01
65532102,javascript,2021-01-01
65532109,python,2021-01-01
65532134,swift,2021-01-01
65532137,c#,2021-01-01
65532140,rust,2021-01-01
65532147,kotlin,2021-01-01
65532150,javascript,2021-01-01
65532152,python,2021-01-01
65532162,python,2021-01-01
65532165,python,2021-01-01
65532169,javascript,2021-01-01
65532170,c,2021-01-01
65532178,go,2021-01-01
65532180,r,2021-01-01
65532182,javascript,2021-01-01
65532187,java,2021-01-01
65532189,python,2021-01-01
65532192,java,2021-01-01
65532194,java,2021-01-01
65532199,java,2021-01-01
65532203,python,2021-01-01
65532215,assembly,2021-01-01
65532218,java,2021-01-01
65532229,python,2021-01-01
65532254,c++,2021-01-01
65532255,javascript,2021-01-01
65532261,php,2021-01-01
65532274,java,2021-01-01
65532276,java,2021-01-01
65532282,python,2021-01-01
65532290,r,2021-01-01
65532291,python,2021-01-01
65532292,python,2021-01-01
65532295,bash,2021-01-01
65532304,c++,2021-01-01
65532307,python,2021-01-01
65532309,matlab,2021-01-01
65532311,c,2021-01-01
65532316,c++,2021-01-01
65532320,python,2021-01-01
65532331,swift,2021-01-01
65532332,php,2021-01-01
65532346,c++,2021-01-01
65532349,javascript,2021-01-01
65532358,javascript,2021-01-01
65532367,python,2021-01-01
65532379,python,2021-01-01
65532381,ruby,2021-01-01
65532383,java,2021-01-01
65532386,c,2021-01-01
65532393,java,2021-01-01
65532401,python,2021-01-01
65532405,java,2021-01-01
65532406,python,2021-01-01
65532409,python,2021-01-01
65532410,php,2021-01-01
65532412,php,2021-01-01
65532415,c#,2021-01-01
65532416,typescript,2021-01-01
65532430,python,2021-01-01
65532436,python,2021-01-01
65532439,java,2021-01-01
65532447,python,2021-01-01
65532452,java,2021-01-01
65532463,typescript,2021-01-01
65532464,go,2021-01-01
65532466,r,2021-01-01
65532469,python,2021-01-01
65532470,java,2021-01-01
65532480,python,2021-01-01
65532489,javascript,2021-01-01
65532500,javascript,2021-01-01
65532504,php,2021-01-01
65532511,swift,2021-01-01
65532512,javascript,2021-01-01
65532513,javascript,2021-01-01
65532524,c#,2021-01-01
65532530,dart,2021-01-01
65532537,c#,2021-01-01
65532541,python,2021-01-01
65532546,python,2021-01-01
65532552,php,2021-01-01
65532558,javascript,2021-01-01
65532583,java,2021-01-01
65532588,python,2021-01-01
65532592,java,2021-01-01
65532594,javascript,2021-01-01
65532607,php,2021-01-01
65532615,python,2021-01-01
65532618,kotlin,2021-01-01
65532619,sql,2021-01-01
65532623,python,2021-01-01
65532624,c++,2021-01-01
65532626,javascript,2021-01-01
65532634,typescript,2021-01-01
65532639,c,2021-01-01
65532641,java,2021-01-01
65532642,javascript,2021-01-01
65532643,java,2021-01-01
65532659,c#,2021-01-01
65532668,php,2021-01-01
65532684,swift,2021-01-01
65532696,javascript,2021-01-01
65532699,python,2021-01-01
65532710,typescript,2021-01-01
65532714,javascript,2021-01-01
65532715,c,2021-01-01
65532716,c++,2021-01-01
65532728,python,2021-01-01
65532736,php,2021-01-01
65532740,python,2021-01-01
65532741,rust,2021-01-01
65532752,python,2021-01-01
65532755,c++,2021-01-01
65532763,dart,2021-01-01
65532765,python,2021-01-01
65532767,python,2021-01-01
65532770,javascript,2021-01-01
65532772,python,2021-01-01
65532773,r,2021-01-01
65532775,c,2021-01-01
65532776,python,2021-01-01
65532777,python,2021-01-01
65532778,php,2021-01-01
65532788,python,2021-01-01
65532791,javascript,2021-01-01
65532799,python,2021-01-01
65532801,sql,2021-01-01
65532806,python,2021-01-01
65532814,javascript,2021-01-01
65532818,python,2021-01-01
65532819,c#,2021-01-01
65532835,python,2021-01-01
65532849,sql,2021-01-01
65532854,c,2021-01-01
65532857,php,2021-01-01
65532861,c,2021-01-01
65532864,javascript,2021-01-01
65532867,python,2021-01-01
65532869,javascript,2021-01-01
65532873,python,2021-01-01
65532875,c#,2021-01-01
65532891,c,2021-01-01
65532900,python,2021-01-01
65532907,kotlin,2021-01-01
65532913,python,2021-01-01
65532917,python,2021-01-01
65532918,kotlin,2021-01-01
65532919,sql,2021-01-01
65532921,php,2021-01-01
65532922,c++,2021-01-01
65532931,rust,2021-01-01
65532933,javascript,2021-01-01
65532940,swift,2021-01-01
65532948,javascript,2021-01-01
65532955,c#,2021-01-01
65532957,python,2021-01-01
65532992,dart,2021-01-01
65532998,javascript,2021-01-01
65533001,javascript,2021-01-01
65533005,c,2021-01-01
65533008,javascript,2021-01-01
65533011,kotlin,2021-01-01
65533014,sql,2021-01-01
65533016,python,2021-01-01
65533023,python,2021-01-01
65533026,lua,2021-01-01
65533034,c,2021-01-01
65533035,python,2021-01-01
65533039,python,2021-01-01
65533041,javascript,2021-01-01
65533044,c++,2021-01-01
65533049,javascript,2021-01-01
65533056,c++,2021-01-01
65533058,swift,2021-01-01
65533063,python,2021-01-01
65533070,swift,2021-01-01
65533071,javascript,2021-01-01
65533074,java,2021-01-01
65533075,javascript,2021-01-01
65533077,r,2021-01-01
65533080,c#,2021-01-01
65533086,c,2021-01-01
65533089,rust,2021-01-01
70544841,javascript,2021-12-31
70544844,python,2021-12-31
70544848,swift,2021-12-31
70544851,javascript,2021-12-31
70544866,javascript,2021-12-31
70544873,r,2021-12-31
70544875,c++,2021-12-31
70544877,python,2021-12-31
70544885,python,2021-12-31
70544894,python,2021-12-31
70544897,java,2021-12-31
70544914,sql,2021-12-31
70544915,javascript,2021-12-31
70544925,javascript,2021-12-31
70544930,c#,2021-12-31
70544932,javascript,2021-12-31
70544933,c#,2021-12-31
70544943,r,2021-12-31
70544944,python,2021-12-31
70544947,c#,2021-12-31
70544948,python,2021-12-31
70544950,typescript,2021-12-31
70544951,javascript,2021-12-31
70544963,swift,2021-12-31
70544964,java,2021-12-31
70544967,javascript,2021-12-31
70544981,javascript,2021-12-31
70544997,typescript,2021-12-31
70544999,python,2021-12-31
70545002,swift,2021-12-31
70545038,typescript,2021-12-31
70545039,python,2021-12-31
70545044,python,2021-12-31
70545049,python,2021-12-31
70545056,java,2021-12-31
70545060,php,2021-12-31
70545070,python,2021-12-31
70545096,php,2021-12-31
70545105,php,2021-12-31
70545123,javascript,2021-12-31
70545129,typescript,2021-12-31
70545138,c#,2021-12-31
70545139,javascript,2021-12-31
70545142,python,2021-12-31
70545146,javascript,2021-12-31
70545156,java,2021-12-31
70545160,java,2021-12-31
70545166,kotlin,2021-12-31
70545169,kotlin,2021-12-31
70545171,java,2021-12-31
70545178,bash,2021-12-31
70545183,c#,2021-12-31
70545198,sql,2021-12-31
70545201,javascript,2021-12-31
70545203,php,2021-12-31
70545208,typescript,2021-12-31
70545221,python,2021-12-31
70545233,dart,2021-12-31
70545234,python,2021-12-31
70545269,python,2021-12-31
70545273,kotlin,2021-12-31
70545275,javascript,2021-12-31
70545276,php,2021-12-31
70545279,python,2021-12-31
70545306,c#,2021-12-31
70545319,c,2021-12-31
70545327,python,2021-12-31
70545329,dart,2021-12-31
70545331,javascript,2021-12-31
70545345,python,2021-12-31
